x1,x2,objective
0.617091,0.265281,-0.000000
0.617091,0.265281,-0.000000
0.617091,0.265281,-0.000000
0.824376,0.982663,-0.011364
0.824376,0.982663,-0.011364
0.886204,0.884397,-0.014493
0.834681,0.835264,-0.015873
0.932576,0.614165,-0.016949
0.881052,0.565031,-0.017857
0.881052,0.565031,-0.017857
0.881052,0.565031,-0.017857
0.881052,0.565031,-0.017857
0.881052,0.565031,-0.017857
0.881052,0.565031,-0.017857
0.881052,0.565031,-0.017857
0.881052,0.565031,-0.017857
0.881052,0.565031,-0.017857
0.881052,0.565031,-0.017857
0.881052,0.565031,-0.017857
0.881052,0.565031,-0.017857
0.881052,0.565031,-0.017857
0.881052,0.565031,-0.017857
0.730249,0.343877,-0.000000
0.730249,0.343877,-0.000000
0.730249,0.343877,-0.000000
0.730249,0.343877,-0.000000
0.730249,0.343877,-0.000000
0.730249,0.343877,-0.000000
0.730249,0.343877,-0.000000
0.730249,0.343877,-0.000000
0.730249,0.343877,-0.000000
0.730249,0.343877,-0.000000
0.730249,0.343877,-0.000000
0.584069,0.107769,-0.000000
0.584069,0.107769,-0.000000
0.584069,0.107769,-0.000000
0.584069,0.107769,-0.000000
0.584069,0.107769,-0.000000
0.584069,0.107769,-0.000000
0.584069,0.107769,-0.000000
0.584069,0.107769,-0.000000
0.584069,0.107769,-0.000000
0.584069,0.107769,-0.000000
0.584069,0.107769,-0.000000
0.906308,0.879654,-0.014085
0.906308,0.879654,-0.014085
0.974281,0.791688,-0.014925
0.917637,0.747706,-0.016393
0.917637,0.747706,-0.016393
0.906308,0.527792,-0.017544
0.764698,0.593766,-0.019231
0.764698,0.593766,-0.019231
0.764698,0.593766,-0.019231
0.618485,0.746331,-0.024390
0.362700,0.795124,-0.041667
0.362700,0.795124,-0.041667
-0.039297,0.996483,-0.052632
-0.039297,0.996483,-0.052632
-0.039297,0.996483,-0.052632
-0.039297,0.996483,-0.052632
-0.039297,0.996483,-0.052632
-0.039297,0.996483,-0.052632
-0.039297,0.996483,-0.052632
-0.039297,0.996483,-0.052632
-0.039297,0.996483,-0.052632
-0.039297,0.996483,-0.052632
-0.039297,0.996483,-0.052632
-0.039297,0.996483,-0.052632
-0.039297,0.996483,-0.052632
-0.039297,0.996483,-0.052632
-0.039297,0.996483,-0.052632
0.817761,0.260728,-0.000000
0.817761,0.260728,-0.000000
0.817761,0.260728,-0.000000
0.817761,0.260728,-0.000000
0.817761,0.260728,-0.000000
0.817761,0.260728,-0.000000
0.817761,0.260728,-0.000000
0.817761,0.260728,-0.000000
0.817761,0.260728,-0.000000
0.817761,0.260728,-0.000000
0.817761,0.260728,-0.000000
0.594356,0.022513,-0.000000
0.594356,0.022513,-0.000000
0.594356,0.022513,-0.000000
0.594356,0.022513,-0.000000
0.594356,0.022513,-0.000000
0.594356,0.022513,-0.000000
0.594356,0.022513,-0.000000
0.594356,0.022513,-0.000000
0.594356,0.022513,-0.000000
0.594356,0.022513,-0.000000
0.594356,0.022513,-0.000000
0.425259,0.312719,-0.000000
0.425259,0.312719,-0.000000
0.425259,0.312719,-0.000000
0.425259,0.312719,-0.000000
0.425259,0.312719,-0.000000
0.425259,0.312719,-0.000000
0.425259,0.312719,-0.000000
0.425259,0.312719,-0.000000
0.425259,0.312719,-0.000000
0.425259,0.312719,-0.000000
0.161485,0.178766,-0.000000
0.161485,0.178766,-0.000000
0.161485,0.178766,-0.000000
0.161485,0.178766,-0.000000
0.161485,0.178766,-0.000000
0.161485,0.178766,-0.000000
0.161485,0.178766,-0.000000
0.161485,0.178766,-0.000000
0.161485,0.178766,-0.000000
